Sentence #,Word,POS,Tag
Sentence: 1880,مانۆرانەوە,NN,O
Sentence: 1880,.,.,O
Sentence: 1881,حەسەن,NN,B-PER
Sentence: 1881,نەسروڵڵا,NN,I-PER
Sentence: 1881,هەڕەشەی,JJ,O
Sentence: 1881,لە,NN,O
Sentence: 1881,قوبرس,NN,B-LOC
Sentence: 1881,کرد,NN,O
Sentence: 1881,و,NN,O
Sentence: 1881,گوتی,JJ,O
Sentence: 1881,:,NN,O
Sentence: 1881,ئێمە,NN,O
Sentence: 1881,بە,NN,O
Sentence: 1881,یەک,NN,O
Sentence: 1881,وشە,NN,O
Sentence: 1881,دەڵێین,NN,O
Sentence: 1881,،,NN,O
Sentence: 1881,دەبێت,NN,O
Sentence: 1881,حکومەتی,JJ,B-ORG
Sentence: 1881,قوبرس,NN,I-ORG
Sentence: 1881,ئاگادار,NN,O
Sentence: 1881,بێت,NN,O
Sentence: 1881,،,NN,O
Sentence: 1881,کردنەوەی,JJ,O
Sentence: 1881,فڕۆکەخانە,NN,O
Sentence: 1881,و,NN,O
Sentence: 1881,بنکەسەربازییەکانی,JJ,B-LOC
Sentence: 1881,قوبرس,NN,I-LOC
Sentence: 1881,بۆ,NN,O
Sentence: 1881,ئیسرائیلی,JJ,B-MISC
Sentence: 1881,دوژمن,NN,O
Sentence: 1881,بۆ,NN,O
Sentence: 1881,کردنە,NN,O
Sentence: 1881,ئامانجی,JJ,O
Sentence: 1881,لوبنان,NNS,B-LOC
Sentence: 1881,،,NN,O
Sentence: 1881,ئەوە,NN,O
Sentence: 1881,دەگەیەنێت,NN,O
Sentence: 1881,حکومەتی,JJ,B-ORG
Sentence: 1881,قوبرس,NN,I-ORG
Sentence: 1881,بووەتە,NN,O
Sentence: 1881,بەشێک,NN,O
Sentence: 1881,لە,NN,O
Sentence: 1881,شەڕ,NN,B-MISC
Sentence: 1881,و,NN,O
Sentence: 1881,مقاوەمە,NN,O
Sentence: 1881,وەکو,NN,O
Sentence: 1881,ئەوەی,JJ,O
Sentence: 1881,بەشێک,NN,O
Sentence: 1881,بێت,NN,O
Sentence: 1881,لەشەڕ,NN,O
Sentence: 1881,مامەڵەی,JJ,O
Sentence: 1881,لەگەڵدا,NN,O
Sentence: 1881,دەکات,NN,O
Sentence: 1881,.,.,O
Sentence: 1882,یەکێک,NN,O
Sentence: 1882,لە,NN,O
Sentence: 1882,کەسوکاری,JJ,O
Sentence: 1882,بەشێک,NN,O
Sentence: 1882,لەو,NN,O
Sentence: 1882,کۆچبەرە,NN,O
Sentence: 1882,کوردانەی,JJ,O
Sentence: 1882,لەنێو,NN,O
Sentence: 1882,بەلەمە,NN,O
Sentence: 1882,نقومبووەکەی,JJ,O
Sentence: 1882,کەناراوەکانی,JJ,O
Sentence: 1882,ئیتاڵیا,NN,B-LOC
Sentence: 1882,دەڵێت,NN,O
Sentence: 1882,،,NN,O
Sentence: 1882,نزیکەی,JJ,O
Sentence: 1882,نیوەی,JJ,O
Sentence: 1882,سەرنشینی,JJ,O
Sentence: 1882,بەلەمەکە,NN,O
Sentence: 1882,کورد,NN,B-MISC
Sentence: 1882,بوون,NN,O
Sentence: 1882,.,.,O
Sentence: 1883,خێزانێکی,JJ,O
Sentence: 1883,پێنج,NN,O
Sentence: 1883,کەسیی,JJ,O
Sentence: 1883,خەڵکی,JJ,O
Sentence: 1883,رانیە,NN,B-LOC
Sentence: 1883,کە,NN,O
Sentence: 1883,ژن,NN,O
Sentence: 1883,و,NN,O
Sentence: 1883,مێردێک,NN,O
Sentence: 1883,و,NN,O
Sentence: 1883,سێ,NN,O
Sentence: 1883,منداڵن,NN,O
Sentence: 1883,،,NN,O
Sentence: 1883,لەنێو,NN,O
Sentence: 1883,بەلەمەکەدابوون,NN,O
Sentence: 1883,،,NN,O
Sentence: 1883,بەڵام,NN,O
Sentence: 1883,نازاندرێت,NN,O
Sentence: 1883,لەنێو,NN,O
Sentence: 1883,رزگاربووەکانن,NN,O
Sentence: 1883,یان,NNS,O
Sentence: 1883,خنکاون,NN,O
Sentence: 1883,.,.,O
Sentence: 1884,بەپێی,JJ,O
Sentence: 1884,زانیارییەکانی,JJ,O
Sentence: 1884,رووداو,NN,B-ORG
Sentence: 1884,کە,NN,O
Sentence: 1884,لە,NN,O
Sentence: 1884,کەسوکاری,JJ,O
Sentence: 1884,خێزانێکی,JJ,O
Sentence: 1884,کۆچبەری,JJ,B-MISC
Sentence: 1884,نێو,NN,O
Sentence: 1884,یەکێک,NN,O
Sentence: 1884,لەو,NN,O
Sentence: 1884,دوو,NN,O
Sentence: 1884,یەختەوە,NN,O
Sentence: 1884,وەریگرتووە,NN,O
Sentence: 1884,کە,NN,O
Sentence: 1884,دوێنێ,NN,B-DATE
Sentence: 1884,یەکشەممە,NN,I-DATE
Sentence: 1884,،,NN,O
Sentence: 1884,١٦ـی,JJ,B-DATE
Sentence: 1884,حوزەیرانی,JJ,I-DATE
Sentence: 1884,٢٠٢٤,NN,I-DATE
Sentence: 1884,لە,NN,O
Sentence: 1884,کەنارئاوەکانی,JJ,O
Sentence: 1884,ئیتاڵیا,NN,B-LOC
Sentence: 1884,تێکشکان,NNS,O
Sentence: 1884,،,NN,O
Sentence: 1884,بەلەمەکان,NNS,O
Sentence: 1884,کۆچبەری,JJ,B-MISC
Sentence: 1884,خاوەن,NN,O
Sentence: 1884,رەگەزنامەی,JJ,O
Sentence: 1884,جیایان,NNS,O
Sentence: 1884,تێدابووە,NN,O
Sentence: 1884,،,NN,O
Sentence: 1884,ژمارەیەکیان,NNS,O
Sentence: 1884,کوردن,NN,B-MISC
Sentence: 1884,،,NN,O
Sentence: 1884,لەنێویاندا,NN,O
Sentence: 1884,خێزانێکی,JJ,O
Sentence: 1884,پێنج,NN,O
Sentence: 1884,کەسی,JJ,O
Sentence: 1884,،,NN,O
Sentence: 1884,ژن,NN,O
Sentence: 1884,و,NN,O
Sentence: 1884,مێردێک,NN,O
Sentence: 1884,و,NN,O
Sentence: 1884,سێ,NN,O
Sentence: 1884,منداڵ,NN,O
Sentence: 1884,دوو,NN,O
Sentence: 1884,کوڕ,NN,O
Sentence: 1884,و,NN,O
Sentence: 1884,کچێک,NN,O
Sentence: 1884,،,NN,O
Sentence: 1884,کە,NN,O
Sentence: 1884,تەمەنیان,NNS,O
Sentence: 1884,حەوت,NN,O
Sentence: 1884,،,NN,O
Sentence: 1884,چوار,NN,O
Sentence: 1884,و,NN,O
Sentence: 1884,سێ,NN,O
Sentence: 1884,ساڵە,NN,O
Sentence: 1884,.,.,O
Sentence: 1885,ژن,NN,O
Sentence: 1885,و,NN,O
Sentence: 1885,مێردە,NN,O
Sentence: 1885,کوردەکەی,JJ,O
Sentence: 1885,نێو,NN,O
Sentence: 1885,بەلەمەکە,NN,O
Sentence: 1885,خاڵۆزا,NN,O
Sentence: 1885,و,NN,O
Sentence: 1885,پورزای,JJ,O
Sentence: 1885,ئەلەند,NN,B-PER
Sentence: 1885,ئەحمەدن,NN,I-PER
Sentence: 1885,،,NN,O
Sentence: 1885,ئەو,NN,O
Sentence: 1885,بە,NN,O
Sentence: 1885,رووداوی,JJ,O
Sentence: 1885,گوت,NN,O
Sentence: 1885,رۆژی,JJ,B-DATE
Sentence: 1885,١٠ـی,JJ,I-DATE
Sentence: 1885,مانگ,NN,I-DATE
Sentence: 1885,بەلەمەکە,NN,O
Sentence: 1885,لە,NN,O
Sentence: 1885,شارۆچکەی,JJ,O
Sentence: 1885,بۆرسای,JJ,B-LOC
Sentence: 1885,تورکیاوە,NN,I-LOC
Sentence: 1885,بەرەو,NN,O
Sentence: 1885,ئیتاڵیا,NN,B-LOC
Sentence: 1885,رۆیشتووە,NN,O
Sentence: 1885,و,NN,O
Sentence: 1885,رۆژی,JJ,B-DATE
Sentence: 1885,پێنجشەممە,NN,I-DATE
Sentence: 1885,،,NN,O
Sentence: 1885,١٣ـی,JJ,B-DATE
Sentence: 1885,مانگ,NN,I-DATE
Sentence: 1885,یەکێک,NN,O
Sentence: 1885,لە,NN,O
Sentence: 1885,سەرنشینانی,JJ,O
Sentence: 1885,کە,NN,O
Sentence: 1885,کەسوکاری,JJ,O
Sentence: 1885,ئێمەیە,NN,O
Sentence: 1885,،,NN,O
Sentence: 1885,لۆکەیشینی,JJ,O
Sentence: 1885,بۆ,NN,O
Sentence: 1885,برایەکی,JJ,O
Sentence: 1885,ناردووە,NN,O
Sentence: 1885,و,NN,O
Sentence: 1885,پێیراگەیاندووە,NN,O
Sentence: 1885,گەیشتوونەتە,NN,O
Sentence: 1885,سنوورەکانی,JJ,O
Sentence: 1885,ئیتاڵیا,NN,B-LOC
Sentence: 1885,.,.,O
Sentence: 1886,ئەلەند,NN,B-PER
Sentence: 1886,دەڵێت,NN,O
Sentence: 1886,هێشتا,NN,O
Sentence: 1886,نازانرێت,NN,O
Sentence: 1886,کەسوکار,NN,O
Sentence: 1886,و,NN,O
Sentence: 1886,خزمەکانی,JJ,O
Sentence: 1886,ئێمە,NN,O
Sentence: 1886,لەنێو,NN,O
Sentence: 1886,رزگاربووەکانن,NN,O
Sentence: 1886,یان,NNS,O
Sentence: 1886,خنکاون,NN,O
Sentence: 1886,.,.,O
Sentence: 1887,دووشەممە,NN,B-DATE
Sentence: 1887,،,NN,O
Sentence: 1887,١٧ـی,JJ,B-DATE
Sentence: 1887,حوزەیرانی,JJ,I-DATE
Sentence: 1887,٢٠٢٤,NN,I-DATE
Sentence: 1887,،,NN,O
Sentence: 1887,تیمێکی,JJ,O
Sentence: 1887,فریاگوزاریی,JJ,O
Sentence: 1887,ئیتاڵی,JJ,B-MISC
Sentence: 1887,رایگەیاند,NN,O
Sentence: 1887,بەلەمێکی,JJ,O
Sentence: 1887,کۆچبەران,NNS,B-MISC
Sentence: 1887,،,NN,O
Sentence: 1887,کە,NN,O
Sentence: 1887,٦١,NN,O
Sentence: 1887,کۆچبەری,JJ,O
Sentence: 1887,لەسەر,NN,O
Sentence: 1887,بووە,NN,O
Sentence: 1887,،,NN,O
Sentence: 1887,لە,NN,O
Sentence: 1887,نزیک,NN,O
Sentence: 1887,کەناراوەکانی,JJ,O
Sentence: 1887,دوورگەی,JJ,O
Sentence: 1887,لامپەدووسا,NN,B-LOC
Sentence: 1887,لە,NN,O
Sentence: 1887,باشووری,JJ,O
Sentence: 1887,ئیتاڵیا,NN,B-LOC
Sentence: 1887,تێکشکاوە,NN,O
Sentence: 1887,،,NN,O
Sentence: 1887,توانیویانە,NN,O
Sentence: 1887,٥١,NN,O
Sentence: 1887,لەو,NN,O
Sentence: 1887,کۆچبەرانە,NN,O
Sentence: 1887,رزگار,NN,O
Sentence: 1887,بکەن,NN,O
Sentence: 1887,و,NN,O
Sentence: 1887,١٠,NN,O
Sentence: 1887,کۆچبەریش,NN,O
Sentence: 1887,خنکاون,NN,O
Sentence: 1887,.,.,O
Sentence: 1888,لەلایەکی,JJ,O
Sentence: 1888,دیکەوە,NN,O
Sentence: 1888,پاسەوانی,JJ,B-ORG
Sentence: 1888,دەریایی,JJ,I-ORG
Sentence: 1888,ئیتاڵیا,NN,I-ORG
Sentence: 1888,بەیانیی,JJ,B-DATE
Sentence: 1888,ئەمڕۆ,NN,I-DATE
Sentence: 1888,رایگەیاند,NN,O
Sentence: 1888,سەرقاڵی,JJ,O
Sentence: 1888,گەڕانن,NN,O
Sentence: 1888,بەدوای,JJ,O
Sentence: 1888,کۆچبەراندا,NN,O
Sentence: 1888,دوای,JJ,O
Sentence: 1888,ئەوەی,JJ,O
Sentence: 1888,بەلەمێکی,JJ,O
Sentence: 1888,دار,NN,O
Sentence: 1888,،,NN,O
Sentence: 1888,کە,NN,O
Sentence: 1888,٧٢,NN,O
Sentence: 1888,کۆچبەری,JJ,O
Sentence: 1888,تێدابووە,NN,O
Sentence: 1888,،,NN,O
Sentence: 1888,لەنزیک,NN,O
Sentence: 1888,نیمچەدوورگەی,JJ,O
Sentence: 1888,کالابریا,NN,B-LOC
Sentence: 1888,لە,NN,O
Sentence: 1888,باشووری,JJ,O
Sentence: 1888,ئیتاڵیا,NN,B-LOC
Sentence: 1888,تێکشکاوە,NN,O
Sentence: 1888,و,NN,O
Sentence: 1888,،,NN,O
Sentence: 1888,بەگوێرەی,JJ,O
Sentence: 1888,زانیارییەکانیان,NNS,O
Sentence: 1888,٦٠,NN,O
Sentence: 1888,کۆچبەر,NN,B-MISC
Sentence: 1888,بێسەروشوێنن,NN,O
Sentence: 1888,.,.,O
Sentence: 1889,پاسەوانی,JJ,B-ORG
Sentence: 1889,دەریایی,JJ,I-ORG
Sentence: 1889,ئیتاڵیا,NN,I-ORG
Sentence: 1889,رایانگەیاند,NN,O
Sentence: 1889,پرۆسەی,JJ,O
Sentence: 1889,گەڕان,NNS,O
Sentence: 1889,بەدوای,JJ,O
Sentence: 1889,کۆچبەرەکاندا,NN,O
Sentence: 1889,لە,NN,O
Sentence: 1889,شەوی,JJ,B-DATE
Sentence: 1889,یەکشەممەوە,NN,I-DATE
Sentence: 1889,دەستیپێکردووە,NN,O
Sentence: 1889,و,NN,O
Sentence: 1889,تائێستاش,NN,O
Sentence: 1889,بەردەوامە,NN,O
Sentence: 1889,،,NN,O
Sentence: 1889,توانیویانە,NN,O
Sentence: 1889,١٢,NN,O
Sentence: 1889,کۆچبەر,NN,B-MISC
Sentence: 1889,لە,NN,O
Sentence: 1889,خنکان,NNS,O
Sentence: 1889,رزگار,NN,O
Sentence: 1889,بکەن,NN,O
Sentence: 1889,.,.,O
Sentence: 1890,ئاماژەشیان,NNS,O
Sentence: 1890,بەوەکردووە,NN,O
Sentence: 1890,،,NN,O
Sentence: 1890,بەلەمەکە,NN,O
Sentence: 1890,لە,NN,O
Sentence: 1890,تورکیاوە,NN,B-LOC
Sentence: 1890,بەڕێکەوتووە,NN,O
Sentence: 1890,.,.,O
Sentence: 1891,ئیتاڵییەکان,NNS,B-MISC
Sentence: 1891,ئاماژەیان,NNS,O
Sentence: 1891,بەوەداوە,NN,O
Sentence: 1891,کەشتییەکی,JJ,O
Sentence: 1891,فەرەنسی,JJ,B-MISC
Sentence: 1891,ئاگاداری,JJ,O
Sentence: 1891,کردوونەتەوە,NN,O
Sentence: 1891,کە,NN,O
Sentence: 1891,بەلەمێکی,JJ,O
Sentence: 1891,پڕ,NN,O
Sentence: 1891,لە,NN,O
Sentence: 1891,کۆچبەر,NN,B-MISC
Sentence: 1891,ژێرئاو,NN,O
Sentence: 1891,کەوتووە,NN,O
Sentence: 1891,،,NN,O
Sentence: 1891,تاوەکو,NN,O
Sentence: 1891,گەیشتوونەتە,NN,O
Sentence: 1891,لای,JJ,O
Sentence: 1891,بەلەمەکە,NN,O
Sentence: 1891,،,NN,O
Sentence: 1891,نیوەی,JJ,O
Sentence: 1891,بەلەمەکە,NN,O
Sentence: 1891,ژێرئاو,NN,O
Sentence: 1891,کەتووە,NN,O
Sentence: 1891,.,.,O
Sentence: 1892,پۆلیسی,JJ,B-ORG
Sentence: 1892,ئیتاڵی,JJ,I-ORG
Sentence: 1892,رایگەیاندووە,NN,O
Sentence: 1892,١٢,NN,O
Sentence: 1892,کۆچبەرە,NN,O
Sentence: 1892,رزگاربووەکەیان,NNS,O
Sentence: 1892,گەیاندووەتە,NN,O
Sentence: 1892,شارۆچکەی,JJ,O
Sentence: 1892,رۆچێلا,NN,B-LOC
Sentence: 1892,لۆنیکا,NN,I-LOC
Sentence: 1892,لە,NN,O
Sentence: 1892,باشووری,JJ,O
Sentence: 1892,ئیتاڵیا,NN,B-LOC
Sentence: 1892,.,.,O
Sentence: 1893,بە,NN,O
Sentence: 1893,گوتەی,JJ,O
Sentence: 1893,بەرپرسانی,JJ,O
Sentence: 1893,ئیتاڵی,JJ,B-MISC
Sentence: 1893,،,NN,O
Sentence: 1893,زۆربەی,JJ,O
Sentence: 1893,ئەو,NN,O
Sentence: 1893,کۆچبەرانەی,JJ,O
Sentence: 1893,لە,NN,O
Sentence: 1893,بەلەمی,JJ,O
Sentence: 1893,دووەمدا,NN,O
Sentence: 1893,ژێرئاو,NN,O
Sentence: 1893,کەوتوون,NN,O
Sentence: 1893,،,NN,O
Sentence: 1893,خەڵکی,JJ,O
Sentence: 1893,ئێران,NNS,B-LOC
Sentence: 1893,و,NN,O
Sentence: 1893,ئەفغانستان,NNS,B-LOC
Sentence: 1893,بوون,NN,O
Sentence: 1893,.,.,O
Sentence: 1894,هێزی,JJ,B-ORG
Sentence: 1894,ئاسمانیی,JJ,I-ORG
Sentence: 1894,سوێد,NN,I-ORG
Sentence: 1894,دەڵێت,NN,O
Sentence: 1894,،,NN,O
Sentence: 1894,فڕۆکەیەکی,JJ,O
Sentence: 1894,رووسیا,NN,B-LOC
Sentence: 1894,ئاسمانی,JJ,O
Sentence: 1894,وڵاتەکەیانی,JJ,O
Sentence: 1894,بەزاندووە,NN,O
Sentence: 1894,،,NN,O
Sentence: 1894,وەڵامی,JJ,O
Sentence: 1894,هۆشدارییەکانی,JJ,O
Sentence: 1894,نەداوەتەوە,NN,O
Sentence: 1894,و,NN,O
Sentence: 1894,بەرپەرچ,NN,O
Sentence: 1894,دراوەتەوە,NN,O
Sentence: 1894,.,.,O
Sentence: 1895,فەرماندەی,JJ,O
Sentence: 1895,هێزەکە,NN,O
Sentence: 1895,دەڵێت,NN,O
Sentence: 1895,،,NN,O
Sentence: 1895,ئەمە,NN,O
Sentence: 1895,بە,NN,O
Sentence: 1895,مانای,JJ,O
Sentence: 1895,رێزنەگرتن,NN,O
Sentence: 1895,لە,NN,O
Sentence: 1895,سەروەریی,JJ,O
Sentence: 1895,سوێد,NN,B-LOC
Sentence: 1895,دێت,NN,O
Sentence: 1895,.,.,O
Sentence: 1896,رۆژی,JJ,B-DATE
Sentence: 1896,شەممە,NN,I-DATE
Sentence: 1896,١٥,NN,O
Sentence: 1896,٠٦,NN,O
Sentence: 1896,٢٠٢٤,NN,B-DATE
Sentence: 1896,هێزە,NN,B-ORG
Sentence: 1896,چەکدارەکانی,JJ,I-ORG
Sentence: 1896,سوێد,NN,I-ORG
Sentence: 1896,رایانگەیاند,NN,O
Sentence: 1896,،,NN,O
Sentence: 1896,فڕۆکەیەکی,JJ,O
Sentence: 1896,سەربازیی,JJ,O
Sentence: 1896,رووسیا,NN,B-LOC
Sentence: 1896,هاتووەتە,NN,O
Sentence: 1896,سنووری,JJ,B-LOC
Sentence: 1896,ئاسمانی,JJ,I-LOC
Sentence: 1896,سوێد,NN,I-LOC
Sentence: 1896,و,NN,O
Sentence: 1896,بەرپەرچی,JJ,O
Sentence: 1896,دراوەتەوە,NN,O
Sentence: 1896,.,.,O
Sentence: 1897,تۆبیاس,NN,B-PER
Sentence: 1897,بیڵستۆرم,NN,I-PER
Sentence: 1897,،,NN,O
Sentence: 1897,وەزیری,JJ,O
Sentence: 1897,دەرەوەی,JJ,O
Sentence: 1897,سوێد,NN,B-LOC
Sentence: 1897,رایگەیاند,NN,O
Sentence: 1897,،,NN,O
Sentence: 1897,ئەو,NN,O
Sentence: 1897,بەزاندن,NN,O
Sentence: 1897,و,NN,O
Sentence: 1897,پێشێلکارییە,NN,O
Sentence: 1897,قبووڵنەکراوە,NN,O
Sentence: 1897,و,NN,O
Sentence: 1897,بەرپرسانی,JJ,O
Sentence: 1897,باڵیۆزخانەی,JJ,B-ORG
Sentence: 1897,رووسیا,NN,I-ORG
Sentence: 1897,لەسەر,NN,O
Sentence: 1897,ئەم,NN,O
Sentence: 1897,رووداوە,NN,O
Sentence: 1897,بانگهێشت,NN,O
Sentence: 1897,دەکرێن,NN,O
Sentence: 1897,.,.,O
Sentence: 1898,وەزیری,JJ,O
Sentence: 1898,دەرەوەی,JJ,O
Sentence: 1898,سوێد,NN,B-LOC
Sentence: 1898,گوتیشی,JJ,O
Sentence: 1898,،,NN,O
Sentence: 1898,لە,NN,O
Sentence: 1898,نزیکەوە,NN,O
Sentence: 1898,لەگەڵ,NN,O
Sentence: 1898,هاوبەش,NN,O
Sentence: 1898,و,NN,O
Sentence: 1898,هاوپەیمانان,NNS,B-ORG
Sentence: 1898,لە,NN,O
Sentence: 1898,پەیوەندیداین,NN,O
Sentence: 1898,.,.,O
Sentence: 1899,باڵیۆزخانەی,JJ,B-ORG
Sentence: 1899,رووسیا,NN,I-ORG
Sentence: 1899,لە,NN,O
Sentence: 1899,سوێد,NN,B-LOC
Sentence: 1899,تاوەکو,NN,O
Sentence: 1899,ئێستا,NN,O
Sentence: 1899,هیچ,NN,O
Sentence: 1899,لێدوانێکی,JJ,O
Sentence: 1899,لەسەر,NN,O
Sentence: 1899,ئەو,NN,O
Sentence: 1899,رووداوە,NN,O
Sentence: 1899,نەداوە,NN,O
Sentence: 1899,.,.,O
Sentence: 1900,هێزە,NN,B-ORG
Sentence: 1900,چەکدارەکانی,JJ,I-ORG
Sentence: 1900,سوێد,NN,I-ORG
Sentence: 1900,لەبارەی,JJ,O
Sentence: 1900,ئەو,NN,O
Sentence: 1900,رووداوەوە,NN,O
Sentence: 1900,دەڵێن,NN,O
Sentence: 1900,،,NN,O
Sentence: 1900,فڕۆکەیەکی,JJ,O
Sentence: 1900,جۆری,JJ,O
Sentence: 1900,SU,NN,O
Sentence: 1900,٢٤,NN,O
Sentence: 1900,هاتووەتە,NN,O
Sentence: 1900,ئاسمانی,JJ,O
Sentence: 1900,سوێد,NN,B-LOC
Sentence: 1900,و,NN,O
Sentence: 1900,بە,NN,O
Sentence: 1900,رادیۆ,NN,B-MISC
Sentence: 1900,هۆشداریمان,NNS,O
Sentence: 1900,پێداوە,NN,O
Sentence: 1900,،,NN,O
Sentence: 1900,بەڵام,NN,O
Sentence: 1900,وەڵامی,JJ,O
Sentence: 1900,نەداوەتەوە,NN,O
Sentence: 1900,.,.,O
Sentence: 1901,ئێمەش,NN,O
Sentence: 1901,فڕۆکەی,JJ,B-MISC
Sentence: 1901,جۆری,JJ,O
Sentence: 1901,گریپنمان,NNS,B-MISC
Sentence: 1901,بۆ,NN,O
Sentence: 1901,بەرپەرچدانەوەی,JJ,O
Sentence: 1901,نارد,NN,O
Sentence: 1901,.,.,O
Sentence: 1902,یۆناس,NN,B-PER
Sentence: 1902,ویکمان,NNS,I-PER
Sentence: 1902,،,NN,O
Sentence: 1902,فەرماندەی,JJ,O
Sentence: 1902,هێزی,JJ,B-ORG
Sentence: 1902,ئاسمانیی,JJ,I-ORG
Sentence: 1902,سوێدی,JJ,I-ORG
Sentence: 1902,رایگەیاند,NN,O
Sentence: 1902,،,NN,O
Sentence: 1902,ئەم,NN,O
Sentence: 1902,رووداوە,NN,O
Sentence: 1902,بە,NN,O
Sentence: 1902,مانای,JJ,O
Sentence: 1902,ئەوە,NN,O
Sentence: 1902,دێت,NN,O
Sentence: 1902,رێز,NN,O
Sentence: 1902,لە,NN,O
Sentence: 1902,سەروەریی,JJ,O
Sentence: 1902,سوێد,NN,B-LOC
Sentence: 1902,ناگیرێت,NN,O
Sentence: 1902,.,.,O
Sentence: 1903,دوایین,NN,O
Sentence: 1903,رووداوی,JJ,O
Sentence: 1903,هاوشێوە,NN,O
Sentence: 1903,لە,NN,O
Sentence: 1903,ساڵی,JJ,O
Sentence: 1903,٢٠٢٢,NN,O
Sentence: 1903,بوو,NN,O
Sentence: 1903,کاتێک,NN,O
Sentence: 1903,دوو,NN,O
Sentence: 1903,فڕۆکەی,JJ,O
Sentence: 1903,جۆری,JJ,O
Sentence: 1903,SUی,JJ,O
Sentence: 1903,رووسیا,NN,B-LOC
Sentence: 1903,لەنزیک,NN,O
Sentence: 1903,دوورگەی,JJ,O
Sentence: 1903,گۆتلاند,NN,B-LOC
Sentence: 1903,ئاسمانی,JJ,O
Sentence: 1903,سوێدیان,NNS,B-LOC
Sentence: 1903,بەزاند,NN,O
Sentence: 1903,.,.,O
Sentence: 1904,لە,NN,O
Sentence: 1904,هەڵمەتێکی,JJ,O
Sentence: 1904,هەڵبژاردندا,NN,O
Sentence: 1904,ترەمپ,NN,B-PER
Sentence: 1904,بە,NN,O
Sentence: 1904,تەنزەوە,NN,O
Sentence: 1904,داوا,NN,O
Sentence: 1904,لە,NN,O
Sentence: 1904,سەرۆکی,JJ,O
Sentence: 1904,ئێستای,JJ,O
Sentence: 1904,ئەمریکا,NN,O
Sentence: 1904,دەکات,NN,O
Sentence: 1904,تاقیکردنەوەیەک,NN,O
Sentence: 1904,بۆ,NN,O
Sentence: 1904,بیرەوەری,JJ,O
Sentence: 1904,و,NN,O
Sentence: 1904,هۆشیاریی,JJ,O
Sentence: 1904,خۆی,JJ,O
Sentence: 1904,بکات,NN,O
Sentence: 1904,،,NN,O
Sentence: 1904,بەڵام,NN,O
Sentence: 1904,خۆی,JJ,O
Sentence: 1904,ناوی,JJ,O
Sentence: 1904,ئەو,NN,O
Sentence: 1904,دکتۆرە,NN,O
Sentence: 1904,بە,NN,O
Sentence: 1904,هەڵە,NN,O
Sentence: 1904,دەڵێت,NN,O
Sentence: 1904,کە,NN,O
Sentence: 1904,تاقیکردنەوەکەی,JJ,O
Sentence: 1904,بۆ,NN,O
Sentence: 1904,کردووە,NN,O
Sentence: 1904,.,.,O
Sentence: 1905,شەوی,JJ,B-DATE
Sentence: 1905,شەممە,NN,I-DATE
Sentence: 1905,١٥,NN,O
Sentence: 1905,٠٦,NN,O
Sentence: 1905,٢٠٢٤,NN,B-DATE
Sentence: 1905,دۆناڵد,NN,B-PER
Sentence: 1905,ترەمپ,NN,I-PER
Sentence: 1905,،,NN,O
Sentence: 1905,سەرۆکی,JJ,O
Sentence: 1905,پێشووی,JJ,O
Sentence: 1905,ئەمریکا,NN,B-LOC
Sentence: 1905,و,NN,O
Sentence: 1905,بەربژێری,JJ,O
Sentence: 1905,بەهێزی,JJ,O
Sentence: 1905,کۆمارییەکان,NNS,B-ORG
Sentence: 1905,بۆ,NN,O
Sentence: 1905,سەرۆکایەتیی,JJ,O
Sentence: 1905,ئەمریکا,NN,B-LOC
Sentence: 1905,لە,NN,O
Sentence: 1905,شاری,JJ,O
Sentence: 1905,دیترۆیت,NN,B-LOC
Sentence: 1905,لە,NN,O
Sentence: 1905,ویلایەتی,JJ,O
Sentence: 1905,مشیگن,NN,B-LOC
Sentence: 1905,داوای,JJ,O
Sentence: 1905,کرد,NN,O
Sentence: 1905,جۆ,NN,B-PER
Sentence: 1905,بایدن,NN,I-PER
Sentence: 1905,،,NN,O
Sentence: 1905,سەرۆکی,JJ,O
Sentence: 1905,ئەمریکا,NN,B-LOC
Sentence: 1905,تاقیکردنەوەی,JJ,O
Sentence: 1905,هزر,NN,O
Sentence: 1905,و,NN,O
Sentence: 1905,هۆشیاری,JJ,O
Sentence: 1905,بکات,NN,O
Sentence: 1905,،,NN,O
Sentence: 1905,بەڵام,NN,O
Sentence: 1905,خۆی,JJ,O
Sentence: 1905,ناوی,JJ,O
Sentence: 1905,ئەو,NN,O
Sentence: 1905,دکتۆرەی,JJ,O
Sentence: 1905,لێ,NN,O
Sentence: 1905,تێکچوو,NN,O
Sentence: 1905,کە,NN,O
Sentence: 1905,لە,NN,O
Sentence: 1905,٢٠١٨,NN,O
Sentence: 1905,تاقیکردنەوەکەی,JJ,O
Sentence: 1905,بۆ,NN,O
Sentence: 1905,ئەنجامدابوو,NN,O
Sentence: 1905,.,.,O
Sentence: 1906,سەرۆکی,JJ,O
Sentence: 1906,پێشووی,JJ,O
Sentence: 1906,ئەمریکا,NN,B-LOC
Sentence: 1906,لە,NN,O
Sentence: 1906,هەڵمەتێکی,JJ,O
Sentence: 1906,هەڵبژاردندا,NN,O
Sentence: 1906,لە,NN,O
Sentence: 1906,دیترۆیت,NN,B-LOC
Sentence: 1906,بە,NN,O
Sentence: 1906,ئامادەبووانی,JJ,O
Sentence: 1906,گوت,NN,O
